My teacher is intelligent.	Matalino ang guro ko.			I don't like to eat vegetables.	Ayaw kong kumain ng gulay.			Forty thousand pesos.	Apatnapung libong piso.
My teachers are intelligent.	Matatalino ang mga guro ko.			When will I learn?	Kailan pa ako matututo?			Fifty thousand pesos.	Limampung libong piso.
My friend is helpful.	Matulungin ang aking kaibigan.			When will I learn this?	Kailan pa ako matututo nito?			Sixty thousand pesos.	Animnapung libong piso.
My friends are helpful.	Matutulungin ang aking mga kaibigan.			I am good in social studies.	Magaling ako sa araling panlipunan.			Seventy thousand pesos.	Pitumpung libong piso.
My teacher is frequently angry.	Madalas magalit aking guro.			I have not saved it in memory.	Hindi ko nailagay sa memorya.			Eighty thousand pesos.	Walumpung libong piso.
My teacher is frequently angry.	Madalas magalit ang guro ko.			Can you familiarize with the concepts?	Kaya mo bang kabisaduhin ang mga konsepto?			Ninety thousand pesos.	Siyamnapung libong piso.
I have a helpful friend.	May matulungin akong kaibigan.			Later.	Mamaya na.			One hundred thousand pesos.	Isang daang libong piso.
I have a helpful friend.	Mayroon akong matulunging kaibigan.			I will do that later.	Mamaya ko na gagawin iyan.			Two hundred thousand pesos.	Dalawang daang libong piso.
I have a good friend.	May mabuti akong kaibigan.			I will do this later.	Mamaya ko na gagawin ito.			Three hundred thousand pesos.	Tatlong daang libong piso.
I have a good friend.	Mayroon akong mabuting kaibigan.			I will do that later.	Gagawin ko iyan mamaya.			Four hundred thousand pesos.	Apat na raang libong piso.
I have a good friend.	Mayroon akong kaibigang mabuti.			I will do this later.	Gagawin ko ito mamaya.			Five hundred thousand pesos.	Limang daang libong piso.
It's hard to study.	Mahirap mag-aral.			It's finished.	Tapos na!			Six hundred thousand pesos.	Anim na raang libong piso.
It's difficult to study.	Mahirap mag-aral.			I finished it.	Natapos ko rin.			Seven hundred thousand pesos.	Pitong daang libong piso.
I like to study.	Mahilig ako mag-aral.			Thankfully, I finished it.	Sa wakas, natapos ko rin!			Eight hundred thousand pesos.	Walong daang libong piso.
I like to read.	Mahilig ako magbasa.			I am finished!	Tapos na ako!			Nine hundred thousand pesos.	Siyam na raang libong piso.
I like to write.	Mahilig ako magsulat.			It is finished.	Tapos na iyon.			One million pesos.	Isang milyong piso.
I like to read.	Mahilig ako bumasa.			This is finished.	Tapos na ito.			Twenty one students.	Dalawampu't isang estudyante.
I like to write.	Mahilig ako sumulat			That is finished.	Tapos na iyan.			Thirty two students.	Tatlumpu't dalawang estudyante.
I like reading.	Mahilig ako sa pagbabasa.			My book is old.	Luma na ang aklat ko.			Forty three students.	Apatnapu't tatlong estudyante.
I like writing.	Mahilig ako sa pagsusulat.			My book is old.	Luma na ang libro ko.			Fifty four students.	Limampu't apatng estudyante.
I like to play.	Mahilig ako maglaro.			That song is so old.	Ang luma na ng kanta na iyan.			Sixty five students.	Animnapu't limang estudyante.
I like playing.	Mahilig ako sa paglalaro.			Do you have a new song?	May bagong kanta ka ba?			Seventy six students.	Pitumpu't animng estudyante.
I like to play.	Mahilig ako tumugtog.			This song is really so good!	Ang ganda talaga ng kantang ito!			Eighty seven students.	Walompu't pitong estudyante.
I like to play music.	Mahilig ako tumugtog ng musika.			What are you doing?	Ano'ng ginagawa mo?			Ninety eight students.	Siyamnapu't walong estudyante.
I like to play the guitar.	Mahilig ako tumugtog ng gitara.			Will this ever be finished?	Matatapos pa ba to?			One hundred twenty three people.	Isang daan dalawampu't tatlong tao.
I like to play the piano.	Mahilig ako tumugtog ng piano.			Are you still doing it?	Ginagawa mo pa ba?			Two hundred thirty four people.	Dalawang daan tatlumpu't apat na tao.
The library is big.	Malaki ang silid-aklatan.			Let me be.	Hayaan mo ako.			Three hundred forty five people.	Tatlong daan apatnapu't limang tao.
The library is huge.	Malaki ang silid-aklatan.			Just let me be!	Hayaan mo nga ako!			Four hundred fifty six people.	Apat na raan limampu't anim na tao.
There are many books in the library.	Maraming libro sa silid-aklatan.			Just let me be.	Hayaan mo na lang ako.			Five hundred sixty seven people.	Limang daan animnapu't pitong tao.
The library has many books.	Ang silid aklatan ay may maraming libro.			I am studying for the exam this Wednesday.	Nag-aaral ako para sa pagsusulit sa Miyerkules.			Six hundred seventy eight people.	Anim na raan pitumpu't walong tao.
It is cold in the library.	Malamig sa silid-aklatan.			What shall we do this Monday?	Ano ang gagawin sa Lunes?			Seven hundred eighty nine people.	Pitong daan walompu't siyam na tao.
It is cold inside the library.	Malamig sa loob ng silid-aklatan.			Will there be class this Tuesday?	May pasok ba sa Martes?			Eight hundred ninety one people.	Walong daan siyamnapu't isang tao.
The library is cold.	Ang silid aklatan ay malamig.			Pencils shall be brought this Thursday.	Kailangang magdala ng lapis sa Huwebes.			Nine hundred twelve people.	Siyam na raan labindalawang tao.
There are many studying in the library.	Maraming nag-aaral sa silid-aklatan.			Why is it so fun every Friday?	Bakit ang saya tuwing Biyernes?			One hundred nine people.	Isang daan siyam na tao.
It is comfortable to study in the library.	Kumportableng mag-aral sa silid-aklatan.			I am not doing anything on Saturday.	Wala akong gagawin sa Sabado.			1 ring.	Isang singsing.
Many will study in the library.	Maraming mag-aaral sa silid aklatan.			There is no class every Sunday.	Walang pasok tuwing Linggo.			2 rings.	Dalawang singsing.
Many students are in the library.	Maraming mag-aaral sa silid aklatan.			This week is ending.	Patapos na ang linggong ito.			3 rings.	Tatlong singsing.
Many books are in the library.	Napakaraming libro sa silid-aklatan.			Give it by the start of next week.	Ibigay mo sa simula ng susunod na linggo.			4 rings.	Apatng singsing.
There are many books in the library.	Napakaraming libro sa silid-aklatan.			Time has passed by.	Lumipas na ang panahon.			5 rings.	Limang singsing.
Many books are in the library.	Maraming aklat sa silid-aklatan.			Have you ever learned to dream high?	Natuto ka na bang mangarap nang mataas?			6 rings.	Animng singsing.
Many books are in the library.	Napakaraming libro sa silid-aklatan.			Did you ever wake up from your dreams?	Gumising ka na ba sa iyong mga panaginip?			7 rings.	Pitong singsing.
I am good at studying.	Magaling akong mag-aral.			Have you ever learned to go down from the heaven?	Natuto ka na bang bumaba mula sa langit?			8 rings.	Walong singsing.
I am better at studying.	Mas magaling akong mag-aral.			Did you ever learn to look before taking a step?	Natuto ka na bang tumingin bago humakbang?			9 rings.	Siyamng singsing.
I am the best at studying.	Pinakamagaling akong mag-aral.			He doesn't have friends and family.	Wala siyang kaibigan at pamilya.			10 rings.	Sampung singsing.
I am very good at studying.	Napakagaling kong mag-aral.			She doesn't have friends and family.	Wala siyang kaibigan at pamilya.			11 bundles of cartolina.	Labing-isang bigkis ng cartolina.
I am studious.	Masipag akong mag-aral.			He doesn't have any loved ones, he is alone.	Wala siyang minamahal, mag-isa lang siya.			12 bundles of cartolina.	Labindalawang bigkis ng cartolina.
I am more studious.	Mas masipag akong mag-aral.			She doesn't have any loved ones, she is alone.	Wala siyang minamahal, mag-isa lang siya.			13 bundles of cartolina.	Labintatlong bigkis ng cartolina.
I am the most studious.	Pinakamasipag akong mag-aral.			No one will look for him if he will get lost.	Walang maghahanap kapag siya ay nawala.			14 bundles of cartolina.	Labing-apat na bigkis ng cartolina.
I am very studious.	Napakasipag kong mag-aral.			No one will look for her if she will get lost.	Walang maghahanap kapag siya ay nawala.			15 bundles of cartolina.	Labinlimang bigkis ng cartolina.
He is good at studying.	Magaling siyang mag-aral.			No one will look for him when he's gone.	Walang maghahanap kapag siya ay nawala.			16 bundles of cartolina.	Labing-anim na bigkis ng cartolina.
He is better at studying.	Mas magaling siyang mag-aral.			No one will look for her when she's gone.	Walang maghahanap kapag siya ay nawala.			17 bundles of cartolina.	Labimpitong bigkis ng cartolina.
He is the best at studying.	Pinakamagaling siyang mag-aral.			No one will forget because no one remembers.	Walang makakalimot dahil walang nakakaalala.			18 bundles of cartolina.	Labingwalong bigkis ng cartolina.
He is very good at studying.	Napakagaling niyang mag-aral.			He is sitting on the edge of the world, wanting to jump.	Nakaupo siya sa gilid ng mundo, gustong tumalon.			19 bundles of cartolina.	Labinsiyam na bigkis ng cartolina.
He is studious.	Masipag siyang mag-aral.			She is sitting on the edge of the world, wanting to jump.	Nakaupo siya sa gilid ng mundo, gustong tumalon.			20 bundles of cartolina.	Dalawampung bigkis ng cartolina.
He is more studious.	Mas masipag siyang mag-aral.			No hand would ever stop him, where are you?	Walang kamay na pipigil sa kanya, nasaan ka na?			30 bundles of cartolina.	Tatlumpung bigkis ng cartolina.
He is the most studious.	Pinakamasipag siyang mag-aral.			No hand would ever stop her, where are you?	Walang kamay na pipigil sa kanya, nasaan ka na?			40 bundles of cartolina.	Apatnapung bigkis ng cartolina.
He is very studious.	Napakasipag niyang mag-aral.			Listen to the intimation of the poet from the modern way.	Makinig sa pahiwatig ng makatang galing sa modernong paraan.			50 bundles of cartolina.	Limampung bigkis ng cartolina.
She is good at studying.	Magaling siyang mag-aral.			Find yourself who was lost in the narrow ways and views.	Hanapin ang sariling naligaw sa makitid na daan at pagtanaw.			60 bundles of cartolina.	Animnapung bigkis ng cartolina.
She is better at studying.	Mas magaling siyang mag-aral.			Don't forsake your awareness so that the Pearl of the Orient will rise.	Huwag pabayaan ang kamalayan nang makabangon ang Perlas ng Silanganan.			70 bundles of cartolina.	Pitumpung bigkis ng cartolina.
She is the best at studying.	Pinakamagaling siyang mag-aral.			Your mind and my mind are the golden weapon of change.	Ang isip mo at isip ko ay ginintuang sandata ng pagbabago.			80 bundles of cartolina.	Walumpung bigkis ng cartolina.
She is very good at studying.	Napakagaling niyang mag-aral.			How can a person think with an empty stomach?	Paano makakapag-isip ang taong walang laman ang tiyan?			90 bundles of cartolina.	Siyamnapung bigkis ng cartolina.
She is studious.	Masipag siyang mag-aral.			Who would say that he would shape the future?	Sino ang magsasabi na siya ang huhubog sa kinabukasan?			100 bundles of cartolina.	Isang daang bigkis ng cartolina.
She is more studious.	Mas masipag siyang mag-aral.			Who would say that she would shape the future?	Sino ang magsasabi na siya ang huhubog sa kinabukasan?			100 bundles of cartolina.	Sandaang bigkis ng cartolina.
She is the most studious.	Pinakamasipag siyang mag-aral.			It's often unnoticed, the education now has a lack of emphasis.	Madalas na hindi napapansin, edukasyon ngayon ay kulang sa diin.			200 floors.	Dalawang daang palapag.
She is very studious.	Napakasipag niyang mag-aral.			But I will not give up on the question.	Pero hindi ako susuko sa tanong.			Lend me 200 pesos.	Pautang ng dalawang daang piso.
The restroom is clean.	Malinis ang palikuran.			My hope is associated with my wisdom.	Ang pag-asa ko ay kaakibat ng aking dunong.			300 grains of rice.	Tatlong daang butil ng bigas.
The bathroom is clean.	Malinis ang palikuran.			Have you been left out?	Naiwan ka na ba?			400 grains of rice.	Apat na raang butil ng bigas.
The comfort room is clean.	Malinis ang palikuran.			Tell me your goals.	Sabihin mo sa akin ang layunin mo.			500 grains of rice.	Limang daang butil ng bigas.
The restroom is clean.	Malinis ang banyo.			What's your aim?	Ano ang iyong pakay?			600 liters of water.	Anim na raang litro ng tubig.
The bathroom is clean.	Malinis ang banyo.			Tell me what's your aim.	Sabihin mo sa akin ang iyong pakay.			700 liters of water.	Pitong daang litro ng tubig.
The comfort room is clean.	Malinis ang banyo.			These are the wounds.	Ito ang mga sugat.			800 liters of water.	Walong daang litro ng tubig.
There are many chemicals in the laboratory.	Maraming kemikal sa laboratoryo.			These are my wounds.	Ito ang aking mga sugat.			900 liters of water.	Siyam na raang litro ng tubig.
There are many computers in the laboratory.	Maraming computer sa laboratoryo.			The fate of a nation was drawn by the western civilization.	Ang kapalaran ng isang nasyon ay iginuhit ng sibilisasyong kanluran.			1000 liters of water.	Isang libong litro ng tubig.
There is a chemical in the laboratory.	Mayroong kemikal sa laboratoryo.			He aims to reveal the truth but he was carrying a weapon and violence.	Layuning ibunyag ang katotohanan ngunit ang bitbit niya'y sandata't karahasan.			2000 liters of water.	Dalawang libong litro ng tubig.
There are chemicals in the laboratory.	Mayroong mga kemikal sa laboratoryo.			She aims to reveal the truth but she was carrying a weapon and violence.	Layuning ibunyag ang katotohanan ngunit ang bitbit niya'y sandata't karahasan.			3000 liters of water.	Tatlong libong litro ng tubig.
There is a computer in the laboratory.	Mayroong computer sa laboratoryo.			The beginning of healing is the recognition of wounds.	Ang simula ng paghilom ay ang pagkilala sa mga sugat.			4000 liters of water.	Apat na  libong litro ng tubig.
There are computers in the laboratory.	Mayroong mga computer sa laboratoryo.			These are the wounds engraved on my brown skin.	Ito ang mga sugat na nakaukit sa kayumanggi kong balat.			5000 liters of water.	Limang libong litro ng tubig.
There are many equipment in the laboratory.	Maraming kagamitan sa laboratoryo.			Unfold the history of failures.	Buklatin ang kasaysayan ng pagkabigo.			6000 liters of water.	Anim na libong litro ng tubig.
There are equipment in the laboratory.	Mayroong kagamitan sa laboratoryo.			The reason why the feeling has run dry.	Ang sanhi kung bakit ang damdamin ay tuyo.			7000 liters of water.	Pitong libong litro ng tubig.
No one passed the exam.	Walang pumasa sa pagsusulit.			Let us all remember the wounds.	Ating alalahanin ang mga sugat.			8000 liters of water.	Walong libong litro ng tubig.
Only one passed the exam.	Isa lang ang pumasa sa pagsusulit.			Let us all remember the wounds of the past.	Ating alalahanin ang mga sugat ng kahapon.			9000 liters of water.	Siyam na libong litro ng tubig.
Only two passed the exam.	Dalawa lang ang pumasa sa pagsusulit.			Heal me from my scars.	Hilumin mo ako sa mga galos ko.			10000 liters of water.	Sampung libong litro ng tubig.
Only three passed the exam.	Tatlo lang ang pumasa sa pagsusulit.			How many languages can you speak?	Ilang lingwahe ang kaya mong bigkasin?			20000 graduates.	Dalawampung libong gradweyt.
Only four passed exam.	Apat lang ang pumasa sa pagsusulit.			How many languages do you speak?	Ilang lingwahe ang binibigkas mo?			30000 graduates.	Tatlumpung libong gradweyt.
Only five passed the exam.	Lima lang ang pumasa sa pagsusulit.			How many languages will you speak?	Ilang lingwahe ang bibigkasin mo?			40000 graduates.	Apatnapung libong gradweyt.
